strategy_key,status,graveyard_family,path,entry_files,uses_shared,cost_model,gate_logic,feature_category,feature_stems,n_defs
vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_bnb_v5_loose_20260717/strategy.py,False,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;walk_forward,44
vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/strategy.py,False,none_visible,none,signal,data_loader;framework_adapter_backtrader;strategy,44
vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/strategy.py,False,none_visible,none,risk/sizing,,44
vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/strategy.py,False,none_visible,none,execution,strategy,44
vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/strategy.py,False,none_visible,none,cost,,44
vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/strategy.py,False,none_visible,none,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;walk_forward,44
vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_doge_20260717/strategy.py,False,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;walk_forward,44
vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/strategy.py,False,none_visible,manual,signal,data_loader;strategy;test_v3_pair_zscore,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/strategy.py,False,none_visible,manual,risk/sizing,,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/strategy.py,False,none_visible,manual,execution,strategy;test_v3_pair_zscore,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/strategy.py,False,none_visible,manual,cost,,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/strategy.py,False,none_visible,manual,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;test_v3_pair_zscore;test_walk_forward;walk_forward,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_regularized_20260712/strategy.py,False,none_visible,manual,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;test_v3_pair_zscore;walk_forward,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,,False,none_visible,none,signal,,0
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,,False,none_visible,none,risk/sizing,,0
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,,False,none_visible,none,execution,,0
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,,False,none_visible,none,cost,,0
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,,False,none_visible,none,evaluation,,0
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_backtrader_20260717,,False,none_visible,none,other,,0
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/strategy.py,False,none_visible,manual,signal,data_loader;strategy;test_v3_pair_zscore,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/strategy.py,False,none_visible,manual,risk/sizing,,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/strategy.py,False,none_visible,manual,execution,strategy;test_v3_pair_zscore,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/strategy.py,False,none_visible,manual,cost,,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/strategy.py,False,none_visible,manual,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;test_v3_pair_zscore;test_walk_forward;walk_forward,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v10_optimize_20260717/strategy.py,False,none_visible,manual,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;test_v3_pair_zscore;walk_forward,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/strategy.py,False,none_visible,manual,signal,data_loader;strategy;test_v3_pair_zscore,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/strategy.py,False,none_visible,manual,risk/sizing,,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/strategy.py,False,none_visible,manual,execution,strategy;test_v3_pair_zscore,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/strategy.py,False,none_visible,manual,cost,,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/strategy.py,False,none_visible,manual,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;test_v3_pair_zscore;test_walk_forward;walk_forward,61
vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_btc_sol_v3_20260712/strategy.py,False,none_visible,manual,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;test_v3_pair_zscore;walk_forward,61
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/strategy.py,False,none_visible,manual,signal,data_loader;strategy;test_v3_pair_zscore,62
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/strategy.py,False,none_visible,manual,risk/sizing,framework_adapter_backtrader;framework_adapter_freqtrade,62
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/strategy.py,False,none_visible,manual,execution,strategy;test_v3_pair_zscore,62
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/strategy.py,False,none_visible,manual,cost,,62
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/strategy.py,False,none_visible,manual,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;test_v3_pair_zscore;test_walk_forward;walk_forward,62
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260712/strategy.py,False,none_visible,manual,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;test_v3_pair_zscore;walk_forward,62
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/strategy.py,False,none_visible,none,signal,data_loader;strategy,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/strategy.py,False,none_visible,none,risk/sizing,framework_adapter_backtrader;framework_adapter_freqtrade,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/strategy.py,False,none_visible,none,execution,strategy,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/strategy.py,False,none_visible,none,cost,,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/strategy.py,False,none_visible,none,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;walk_forward,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_20260717/strategy.py,False,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;walk_forward,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/strategy.py,False,none_visible,none,signal,data_loader;strategy,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/strategy.py,False,none_visible,none,risk/sizing,framework_adapter_backtrader;framework_adapter_freqtrade,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/strategy.py,False,none_visible,none,execution,strategy,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/strategy.py,False,none_visible,none,cost,,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/strategy.py,False,none_visible,none,evaluation,framework_adapter_backtrader;framework_adapter_freqtrade;strategy;walk_forward,45
vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,GRAVEYARD,xs_pairs_30m,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717,strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/run_backtest.py;strategies/_graveyard/xs_pairs_30m/vpvr_xs_pairs_30m_funding_filter_eth_sol_v5_loose_20260717/strategy.py,False,none_visible,none,other,data_loader;framework_adapter_backtrader;framework_adapter_freqtrade;run_backtest;strategy;walk_forward,45
