variant,pair,direction,entry_ts,entry_price_a,entry_price_b,exit_ts,exit_price_a,exit_price_b,pnl_pct,bars_held,z_at_entry,z_at_exit,exit_reason
A,BTCUSDT/ETHUSDT,long_a_short_b,2024-06-28T16:00:00+00:00,60132.2,3379.54,2024-06-28T20:00:00+00:00,60429.8,3379.51,0.0041579724406809685,2,-1.8084432047095806,-1.535001685600612,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-04T16:00:00+00:00,58267.0,3132.59,2024-07-04T20:00:00+00:00,57045.9,3059.31,-0.003235809676819889,2,2.0759091989696428,2.224775700095784,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-05T00:00:00+00:00,55214.6,2919.91,2024-07-05T04:00:00+00:00,54389.4,2880.99,0.0008161444787197165,2,3.2740087972948437,2.946006867814625,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-05T08:00:00+00:00,55458.9,2946.04,2024-07-05T12:00:00+00:00,56637.5,2989.98,-0.007136837175382249,2,2.595265341054174,2.937360088967763,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-05T16:00:00+00:00,56446.2,2986.52,2024-07-05T20:00:00+00:00,56604.9,2980.43,-0.00565068936555666,2,2.6436628070947097,2.8510141556581226,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-06T00:00:00+00:00,56388.3,2978.95,2024-07-06T04:00:00+00:00,56571.1,3002.82,0.003971083193635172,2,2.510376258308431,2.1277625462101732,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-06T08:00:00+00:00,56713.2,3004.44,2024-07-06T12:00:00+00:00,57285.4,3018.44,-0.0062295917054574265,2,2.1717541253021495,2.408509863401751,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-06T16:00:00+00:00,57834.8,3056.87,2024-07-06T20:00:00+00:00,58216.0,3065.5,-0.004568038143907582,2,2.13151029097434,2.2638079131192543,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-07T00:00:00+00:00,57943.9,3049.52,2024-07-07T04:00:00+00:00,57344.4,3002.98,-0.005715204007374996,2,2.2099468120906005,2.3972055510482897,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-07T08:00:00+00:00,57436.9,3013.97,2024-07-08T00:00:00+00:00,55136.6,2877.9,-0.005897267769844649,5,2.2010806733070187,2.14646439290926,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-08T04:00:00+00:00,55828.4,2925.86,2024-07-08T12:00:00+00:00,55736.8,2968.22,0.015318536550914663,3,1.8891612868179086,1.0965983076568477,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-21T12:00:00+00:00,67130.9,3498.64,2024-07-21T16:00:00+00:00,67391.4,3489.0,-0.007435834656476991,2,1.8954256018624696,2.4049241426245147,confluence_lost
A,BTCUSDT/ETHUSDT,short_a_long_b,2024-07-21T20:00:00+00:00,68138.0,3534.29,2024-07-22T00:00:00+00:00,67847.3,3515.48,-0.0018558020744059204,2,2.173315071905717,2.1986792460551476,confluence_lost
