pair,direction,entry_ts,exit_ts,z_at_entry,z_at_exit,slope15m_at_entry,trend2h_at_entry,pnl_pct,bars_held,exit_reason,entry_price_a,entry_price_b,exit_price_a,exit_price_b
ETHUSDT/SOLUSDT,long_a_short_b,2024-02-01T07:21:00,2024-02-01T07:26:00,-2.564993275623187,-3.0278733500683446,,1,-0.0023544975773356117,6,regime_break,2276.8,95.15,2276.85,95.3
ETHUSDT/SOLUSDT,long_a_short_b,2024-02-01T07:27:00,2024-02-01T07:29:00,-2.967359213171935,-3.080644921473341,,1,-0.0014088093647497183,3,regime_break,2277.78,95.34,2277.11,95.37
ETHUSDT/SOLUSDT,short_a_long_b,2024-02-02T13:38:00,2024-02-02T13:41:00,2.8112698081448135,3.092940777832036,,-1,-0.002418332588638971,4,regime_break,2300.77,99.91,2301.73,99.79
ETHUSDT/SOLUSDT,short_a_long_b,2024-02-02T13:42:00,2024-02-02T13:43:00,2.9916657792014907,3.4567660795973096,,-1,-0.003040300683773233,2,regime_break,2301.91,99.82,2300.61,99.54
ETHUSDT/SOLUSDT,short_a_long_b,2024-02-02T13:44:00,2024-02-02T13:45:00,3.3289227593903354,3.519954583406971,,-1,-0.0020015887605502095,2,regime_break,2300.56,99.56,2295.93,99.24
ETHUSDT/SOLUSDT,long_a_short_b,2024-02-03T17:54:00,2024-02-03T18:19:00,-2.6812685870426938,-0.29419654627174985,,1,0.0037569698221790134,26,z_mean_revert,2310.92,98.65,2305.99,97.99
ETHUSDT/SOLUSDT,long_a_short_b,2024-02-27T20:32:00,2024-02-27T21:14:00,-2.551029477654715,-3.335778930408906,,1,-0.006861095370646808,43,regime_break,3247.15,108.49,3248.42,109.19
ETHUSDT/SOLUSDT,short_a_long_b,2024-03-04T14:02:00,2024-03-04T14:11:00,2.5754564324377713,0.34207015716989314,,-1,0.009370824834842662,10,z_mean_revert,3486.61,130.15,3486.51,131.47
ETHUSDT/SOLUSDT,long_a_short_b,2024-03-04T21:29:00,2024-03-04T22:59:00,-2.5649848915164832,-0.29599226858308747,,1,0.00401440211505113,91,z_mean_revert,3564.41,129.81,3608.48,130.79
ETHUSDT/SOLUSDT,short_a_long_b,2024-03-07T07:53:00,2024-03-07T08:04:00,2.521686838802018,0.14452607550926172,,-1,0.008365949242154969,12,z_mean_revert,3787.73,137.38,3802.64,139.18
ETHUSDT/SOLUSDT,short_a_long_b,2024-03-08T15:45:00,2024-03-08T15:48:00,2.532329809150832,0.4896135628769473,,-1,0.013364130086632864,4,z_mean_revert,3921.48,145.33,3939.6,148.06
ETHUSDT/SOLUSDT,short_a_long_b,2024-03-30T08:35:00,2024-03-30T08:41:00,2.500915175387597,3.202704881874747,,-1,-0.006077998143480512,7,regime_break,3503.06,194.9,3500.52,193.73
ETHUSDT/SOLUSDT,short_a_long_b,2024-03-30T08:42:00,2024-03-30T10:05:00,3.179769403391473,0.42364772808347195,,-1,0.010047458288599565,84,z_mean_revert,3501.41,193.72,3512.23,196.42
ETHUSDT/SOLUSDT,short_a_long_b,2024-04-23T03:32:00,2024-04-23T03:35:00,2.7249895142805394,3.2534072452388556,,-1,-0.0022393594062608316,4,regime_break,3188.55,156.06,3187.01,155.76
ETHUSDT/SOLUSDT,short_a_long_b,2024-04-23T03:36:00,2024-04-23T04:18:00,3.04443359852969,0.49896901235841135,,-1,0.003494017626496949,43,z_mean_revert,3184.59,155.69,3191.37,156.69
ETHUSDT/SOLUSDT,long_a_short_b,2024-04-25T05:44:00,2024-04-25T06:48:00,-2.6447001822383718,-0.0628721044312321,,1,0.004798937136915394,65,z_mean_revert,3162.4,148.22,3156.85,147.13
ETHUSDT/SOLUSDT,long_a_short_b,2024-05-09T00:46:00,2024-05-09T03:11:00,-2.5135864174598126,-0.413856840691478,,1,-0.0007647734833403412,146,z_mean_revert,2988.37,143.59,2996.8,143.99
ETHUSDT/SOLUSDT,long_a_short_b,2024-05-24T23:39:00,2024-05-25T00:10:00,-2.553658973348673,0.07296873902892752,,1,0.003926987454891529,32,z_mean_revert,3727.8,168.06,3718.36,166.84
ETHUSDT/SOLUSDT,long_a_short_b,2024-05-26T13:53:00,2024-05-26T14:04:00,-2.555263033482293,-3.094210348498189,,1,-0.0027961349217958445,12,regime_break,3798.29,164.27,3806.2,164.94
ETHUSDT/SOLUSDT,long_a_short_b,2024-05-26T21:41:00,2024-05-26T21:44:00,-2.745651496590736,-3.1172593537917703,,1,-0.0015115452145440847,4,regime_break,3834.67,161.97,3837.15,162.19
ETHUSDT/SOLUSDT,long_a_short_b,2024-05-26T21:45:00,2024-05-26T21:46:00,-3.7515136736788377,-3.3379147364926762,,1,-0.0002547344300844794,2,regime_break,3833.7,162.24,3833.9,162.16
ETHUSDT/SOLUSDT,long_a_short_b,2024-05-26T21:47:00,2024-05-26T21:50:00,-2.926813378322682,-3.476936750907125,,1,-0.0020777173515277073,4,regime_break,3835.48,162.13,3845.01,162.74
