symbol,direction,entry_signal_date,entry_fill_date,entry_price,exit_signal_date,exit_fill_date,exit_price,reason,pnl_usd,pnl_pct,bars_held,session_at_entry,poc_distance_atr_at_entry,size_units,nav_at_entry
BTCUSDT,short,2022-01-07 14:00:00,2022-01-07 14:00:00,41657.12,2022-01-07 22:00:00,2022-01-07 22:00:00,41811.61,time_stop,-49.0861,-0.004909,32,london,0.0318,1.0,100000.0
BTCUSDT,short,2022-01-08 08:00:00,2022-01-08 08:00:00,41939.575,2022-01-08 09:45:00,2022-01-08 09:45:00,42138.03,hard_stop,-59.3193,-0.005932,7,london,0.3164,1.0,100000.0
BTCUSDT,short,2022-01-08 11:45:00,2022-01-08 11:45:00,41918.02,2022-01-08 16:30:00,2022-01-08 16:30:00,41435.92,take_profit,103.0102,0.010301,19,london,0.15,1.0,100000.0
BTCUSDT,long,2022-01-08 21:30:00,2022-01-08 21:30:00,41590.64,2022-01-09 02:30:00,2022-01-09 02:30:00,42044.415,take_profit,97.1051,0.009711,20,us,0.5541,1.0,100000.0
BTCUSDT,long,2022-01-09 11:00:00,2022-01-09 11:00:00,41721.34,2022-01-09 13:45:00,2022-01-09 13:45:00,41467.75,hard_stop,-72.7818,-0.007278,11,london,0.5636,1.0,100000.0
BTCUSDT,short,2022-01-09 15:45:00,2022-01-09 15:45:00,41611.09,2022-01-09 16:30:00,2022-01-09 16:30:00,41926.5,hard_stop,-87.7995,-0.00878,3,london,0.089,1.0,100000.0
BTCUSDT,short,2022-01-09 18:45:00,2022-01-09 18:45:00,41954.99,2022-01-09 19:15:00,2022-01-09 19:15:00,42586.51,hard_stop,-162.5232,-0.016252,2,us,0.5121,1.0,100000.0
BTCUSDT,short,2022-01-10 08:00:00,2022-01-10 08:00:00,41971.52,2022-01-10 11:15:00,2022-01-10 11:15:00,41627.48,take_profit,69.9699,0.006997,13,london,0.1359,1.0,100000.0
BTCUSDT,short,2022-01-10 14:30:00,2022-01-10 14:30:00,40321.625,2022-01-10 16:00:00,2022-01-10 16:00:00,41343.035,hard_stop,-265.3157,-0.026532,6,london,0.0683,1.0,100000.0
BTCUSDT,long,2022-01-11 14:45:00,2022-01-11 14:45:00,41616.57,2022-01-11 16:15:00,2022-01-11 16:15:00,42433.06,take_profit,184.1935,0.018419,6,london,0.274,1.0,100000.0
BTCUSDT,short,2022-01-12 09:00:00,2022-01-12 09:00:00,42721.79,2022-01-12 12:15:00,2022-01-12 12:15:00,43108.0,hard_stop,-102.4012,-0.01024,13,london,0.0774,1.0,100000.0
BTCUSDT,long,2022-01-12 20:00:00,2022-01-12 20:00:00,43693.595,2022-01-13 03:15:00,2022-01-13 03:15:00,43434.06,hard_stop,-71.3989,-0.00714,29,us,0.4864,1.0,100000.0
BTCUSDT,short,2022-01-13 08:15:00,2022-01-13 08:15:00,43792.61,2022-01-13 14:00:00,2022-01-13 14:00:00,44025.13,hard_stop,-65.0957,-0.00651,23,london,0.0263,1.0,100000.0
BTCUSDT,long,2022-01-14 08:00:00,2022-01-14 08:00:00,42548.59,2022-01-14 10:30:00,2022-01-14 10:30:00,42229.37,hard_stop,-87.0248,-0.008702,10,london,0.5862,1.0,100000.0
BTCUSDT,long,2022-01-14 14:30:00,2022-01-14 14:30:00,42601.75,2022-01-14 18:45:00,2022-01-14 18:45:00,43030.9,take_profit,88.7353,0.008874,17,london,0.2402,1.0,100000.0
BTCUSDT,short,2022-01-14 21:00:00,2022-01-14 21:00:00,43120.825,2022-01-15 04:00:00,2022-01-15 04:00:00,42865.185,take_profit,47.2846,0.004728,28,us,0.0817,1.0,100000.0
BTCUSDT,long,2022-01-15 08:00:00,2022-01-15 08:00:00,43048.535,2022-01-15 12:30:00,2022-01-15 12:30:00,42819.03,hard_stop,-65.3131,-0.006531,18,london,0.1185,1.0,100000.0
BTCUSDT,short,2022-01-15 14:30:00,2022-01-15 14:30:00,43043.94,2022-01-15 15:45:00,2022-01-15 15:45:00,43370.01,hard_stop,-87.7528,-0.008775,5,london,0.0025,1.0,100000.0
BTCUSDT,short,2022-01-15 22:15:00,2022-01-15 22:15:00,43150.91,2022-01-16 02:45:00,2022-01-16 02:45:00,42915.41,take_profit,42.5759,0.004258,18,us,0.4454,1.0,100000.0
BTCUSDT,short,2022-01-16 08:30:00,2022-01-16 08:30:00,43108.215,2022-01-16 13:00:00,2022-01-16 13:00:00,42792.815,take_profit,61.1647,0.006116,18,london,0.3811,1.0,100000.0
BTCUSDT,short,2022-01-16 15:00:00,2022-01-16 15:00:00,43209.135,2022-01-16 19:15:00,2022-01-16 19:15:00,42920.76,take_profit,54.7394,0.005474,17,london,0.4276,1.0,100000.0
